timestamp,ae_c4003,ae_c4004,ae_c4005,ae_c4006,ait_c5011,pac_freq_c1,pac_freq_c2,pac_freq_c3,predicted_ss,pac_dose_kg_per_L,ae_c4003_health,ae_c4003_dev,ae_c4003_spike,ae_c4003_stab,ae_c4003_comp,ae_c4003_stuck,ae_c4003_saturated,ae_c4003_maintenance,ae_c4004_health,ae_c4004_dev,ae_c4004_spike,ae_c4004_stab,ae_c4004_comp,ae_c4004_stuck,ae_c4004_saturated,ae_c4004_maintenance,ae_c4005_health,ae_c4005_dev,ae_c4005_spike,ae_c4005_stab,ae_c4005_comp,ae_c4005_stuck,ae_c4005_saturated,ae_c4005_maintenance,ae_c4006_health,ae_c4006_dev,ae_c4006_spike,ae_c4006_stab,ae_c4006_comp,ae_c4006_stuck,ae_c4006_saturated,ae_c4006_maintenance,ait_c5011_health,ait_c5011_dev,ait_c5011_spike,ait_c5011_stab,ait_c5011_comp,ait_c5011_stuck,ait_c5011_saturated,ait_c5011_maintenance
2026-02-01 02:37:00,30.7,26.27,49.92,49.91,,,,,26.58,7.426636568848757e-06,86.73,86.06,100.0,93.22,100.0,False,False,False,80.11,63.72,77.78,80.25,100.0,False,False,False,5.0,87.48,100.0,99.96,100.0,False,True,False,5.0,87.48,100.0,99.96,100.0,False,True,False,92.01,100.0,100.0,90.1,100.0,False,False,False
2026-02-01 02:38:00,30.26,27.14,49.92,49.9,18.08,17.3,17.2,17.3,26.04,6.958525345622117e-06,86.24,63.47,100.0,93.38,100.0,False,False,False,80.87,87.53,77.78,79.61,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,94.55,100.0,99.95,100.0,False,True,False,88.21,33.25,100.0,90.51,96.67,False,False,False
2026-02-01 02:39:00,30.45,27.52,49.92,49.9,18.06,17.3,17.2,17.3,25.76,6.708074534161493e-06,88.52,100.0,100.0,93.8,100.0,False,False,False,81.33,85.0,77.78,80.36,100.0,False,False,False,5.0,89.29,100.0,99.97,100.0,False,True,False,5.0,86.96,100.0,99.95,100.0,False,True,False,88.84,84.67,100.0,90.83,96.67,False,False,False
2026-02-01 02:40:00,30.22,28.93,49.92,49.91,17.02,17.3,17.2,17.3,25.6,6.5625e-06,89.87,92.92,100.0,93.92,100.0,False,False,False,80.58,68.45,77.78,82.34,100.0,False,False,False,5.0,100.0,100.0,99.97,100.0,False,True,False,5.0,86.65,100.0,99.95,100.0,False,True,False,87.87,64.15,100.0,90.88,96.67,False,False,False
2026-02-01 02:41:00,29.69,29.98,49.92,49.91,18.56,17.3,17.2,17.3,25.68,6.635514018691589e-06,89.04,66.06,100.0,94.36,100.0,False,False,False,80.4,73.79,77.78,83.78,100.0,False,False,False,5.0,89.78,100.0,99.97,100.0,False,True,False,5.0,100.0,100.0,99.95,100.0,False,True,False,88.62,86.62,100.0,88.46,96.67,False,False,False
2026-02-01 02:41:59,30.37,30.8,49.93,49.9,18.17,17.3,17.2,17.3,25.81,6.753196435490119e-06,89.83,86.67,100.0,93.51,100.0,False,False,False,78.74,53.82,77.78,81.95,100.0,False,False,False,5.0,98.04,100.0,99.97,100.0,False,True,False,5.0,83.86,100.0,99.95,100.0,False,True,False,90.19,100.0,100.0,87.98,96.67,False,False,False
2026-02-01 02:43:00,30.85,31.09,49.92,49.9,17.65,17.3,17.2,17.3,25.85,6.789168278529982e-06,89.08,67.5,100.0,93.49,100.0,False,False,False,75.23,25.71,77.78,79.21,100.0,False,False,False,5.0,100.0,100.0,99.97,100.0,False,True,False,5.0,98.54,100.0,99.95,100.0,False,True,False,90.52,86.71,100.0,88.11,96.67,False,False,False
2026-02-01 02:44:00,30.78,29.26,49.93,49.9,18.22,17.3,17.2,17.3,25.77,6.717112922002328e-06,89.88,87.0,100.0,93.46,100.0,False,False,False,75.07,64.35,77.78,76.44,100.0,False,False,False,5.0,96.31,100.0,99.97,100.0,False,True,False,5.0,43.25,100.0,99.95,100.0,False,True,False,91.77,100.0,100.0,88.7,96.67,False,False,False
2026-02-01 02:44:58,30.97,28.61,49.92,49.9,17.16,17.3,17.2,17.3,25.58,6.544175136825644e-06,89.87,77.85,100.0,93.49,100.0,False,False,False,76.57,86.63,77.78,76.63,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,99.56,100.0,99.95,100.0,False,True,False,91.06,76.17,100.0,88.58,96.67,False,False,False
2026-02-01 02:45:59,30.06,28.65,49.92,49.9,17.63,17.3,17.2,17.3,25.4,6.37795275590551e-06,89.87,77.95,100.0,93.41,100.0,False,False,False,76.79,72.75,77.78,76.72,100.0,False,False,False,5.0,99.18,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.95,100.0,False,True,False,91.21,86.74,100.0,87.76,96.67,False,False,False
2026-02-01 02:47:00,30.14,27.99,49.93,49.9,18.45,17.3,17.2,17.3,25.37,6.350019708316912e-06,89.22,69.26,100.0,93.03,100.0,False,False,False,78.98,100.0,77.78,77.51,100.0,False,False,False,5.0,87.34,100.0,99.96,100.0,False,True,False,5.0,86.76,100.0,99.95,100.0,False,True,False,89.9,66.57,100.0,88.36,96.67,False,False,False
2026-02-01 02:48:00,30.0,28.47,49.92,49.9,17.9,17.3,17.2,17.3,25.21,6.199920666402222e-06,84.73,14.79,100.0,92.94,100.0,False,False,False,75.32,25.1,77.78,77.38,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,99.66,100.0,99.96,100.0,False,True,False,90.3,87.26,100.0,87.79,96.67,False,False,False
2026-02-01 02:49:00,29.74,27.49,49.92,49.9,18.16,19.1,19.0,19.1,25.08,6.076555023923444e-06,79.96,0.0,100.0,92.58,100.0,False,False,False,77.1,90.76,77.78,77.39,100.0,False,False,False,5.0,98.14,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.96,100.0,False,True,False,84.29,0.0,100.0,87.97,96.67,False,False,False
2026-02-01 02:49:59,30.18,27.43,49.92,49.9,17.25,17.3,17.2,17.3,25.04,6.038338658146962e-06,79.86,52.33,100.0,92.45,100.0,False,False,False,79.22,100.0,77.78,77.09,100.0,False,False,False,5.0,87.84,100.0,99.96,100.0,False,True,False,5.0,88.41,100.0,99.96,100.0,False,True,False,79.39,0.0,100.0,88.24,96.67,False,False,False
2026-02-01 02:51:00,30.11,26.36,49.92,49.91,17.22,17.3,17.2,17.3,24.91,5.913287836210358e-06,83.27,100.0,100.0,93.08,100.0,False,False,False,80.16,89.34,77.78,76.63,100.0,False,False,False,5.0,86.71,100.0,99.96,100.0,False,True,False,5.0,66.76,100.0,99.96,100.0,False,True,False,80.95,76.98,100.0,87.47,96.67,False,False,False
2026-02-01 02:52:00,30.3,25.42,49.93,49.9,17.69,17.3,17.2,17.3,24.8,5.806451612903227e-06,86.09,100.0,100.0,93.83,100.0,False,False,False,75.89,20.77,77.78,75.26,100.0,False,False,False,5.0,59.54,100.0,99.96,100.0,False,True,False,5.0,99.92,100.0,99.96,100.0,False,True,False,82.91,86.9,100.0,86.62,96.67,False,False,False
2026-02-01 02:53:00,30.58,27.37,49.92,49.91,18.44,17.3,17.2,17.3,25.04,6.038338658146962e-06,88.4,100.0,100.0,94.08,100.0,False,False,False,77.12,86.56,77.78,73.48,100.0,False,False,False,5.0,86.66,100.0,99.96,100.0,False,True,False,5.0,98.91,100.0,99.96,100.0,False,True,False,84.44,85.56,100.0,87.07,96.67,False,False,False
2026-02-01 02:53:58,30.9,28.39,49.92,49.9,17.53,17.3,17.2,17.3,25.21,6.199920666402222e-06,88.14,70.45,100.0,93.96,100.0,False,False,False,77.95,83.95,77.78,73.69,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,99.5,100.0,99.96,100.0,False,True,False,85.74,86.66,100.0,86.49,96.67,False,False,False
2026-02-01 02:55:00,30.7,28.05,49.92,49.9,18.94,17.3,17.2,17.3,25.48,6.452119309262165e-06,89.26,89.01,100.0,93.49,100.0,False,False,False,79.8,100.0,77.78,74.04,100.0,False,False,False,5.0,86.71,100.0,99.96,100.0,False,True,False,5.0,86.08,100.0,99.96,100.0,False,True,False,84.1,49.39,100.0,86.41,96.67,False,False,False
2026-02-01 02:55:59,30.84,28.9,49.92,49.91,17.39,17.3,17.2,17.3,25.63,6.589933671478735e-06,90.01,86.7,100.0,93.34,100.0,False,False,False,80.49,88.63,77.78,74.06,100.0,False,False,False,5.0,81.4,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.96,100.0,False,True,False,83.25,56.54,100.0,85.73,96.67,False,False,False
2026-02-01 02:57:00,31.06,28.32,49.92,49.9,17.86,19.1,19.0,19.1,25.59,6.553341148886284e-06,84.32,0.0,100.0,93.78,100.0,False,False,False,76.87,30.64,77.78,74.98,100.0,False,False,False,5.0,92.45,100.0,99.96,100.0,False,True,False,5.0,87.37,100.0,99.96,100.0,False,True,False,85.73,100.0,100.0,86.01,96.67,False,False,False
2026-02-01 02:58:00,31.73,28.49,49.92,49.9,19.22,17.3,17.2,17.3,25.83,6.7711962833914044e-06,84.37,64.76,100.0,93.29,100.0,False,False,False,79.06,100.0,77.78,77.83,100.0,False,False,False,5.0,87.32,100.0,99.96,100.0,False,True,False,5.0,86.63,100.0,99.96,100.0,False,True,False,85.45,68.23,100.0,86.19,96.67,False,False,False
2026-02-01 02:58:59,31.08,27.09,49.93,49.9,18.68,17.3,17.2,17.3,25.73,6.680917217256121e-06,86.06,88.34,100.0,91.67,100.0,False,False,False,79.64,81.02,77.78,82.61,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,86.63,100.0,99.96,100.0,False,True,False,86.41,85.98,100.0,83.43,96.67,False,False,False
2026-02-01 03:00:00,32.62,26.58,49.92,49.9,17.99,17.3,17.2,17.3,25.59,6.553341148886284e-06,81.01,0.0,100.0,91.43,100.0,False,False,False,78.09,52.71,77.78,83.34,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,98.9,100.0,99.96,100.0,False,True,False,87.25,86.97,100.0,82.78,96.67,False,False,False
2026-02-01 03:00:59,31.28,27.48,49.92,49.9,17.93,17.3,17.2,17.3,25.4,6.37795275590551e-06,76.15,0.0,88.89,88.07,100.0,False,False,False,80.24,100.0,77.78,82.9,100.0,False,False,False,5.0,99.6,100.0,99.96,100.0,False,True,False,5.0,90.46,100.0,99.96,100.0,False,True,False,85.74,56.26,100.0,83.87,96.67,False,False,False
2026-02-01 03:02:00,30.76,27.16,49.92,49.9,17.49,17.3,17.2,17.3,25.18,6.171564733915807e-06,77.7,76.01,88.89,88.17,100.0,False,False,False,81.06,86.89,77.78,83.52,100.0,False,False,False,5.0,99.15,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.96,100.0,False,True,False,84.73,59.25,100.0,84.12,96.67,False,False,False
2026-02-01 03:03:00,30.71,27.05,49.93,49.9,17.29,17.3,17.2,17.3,25.05,6.047904191616766e-06,79.77,86.78,88.89,88.49,100.0,False,False,False,81.79,87.51,77.78,83.5,100.0,False,False,False,5.0,72.28,100.0,99.97,100.0,False,True,False,5.0,100.0,100.0,99.96,100.0,False,True,False,83.82,58.13,100.0,83.94,96.67,False,False,False
2026-02-01 03:04:00,31.36,26.35,49.92,49.9,17.84,17.3,17.2,17.3,24.88,5.884244372990351e-06,75.17,0.0,88.89,89.02,100.0,False,False,False,76.03,0.0,77.78,83.97,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,95.85,100.0,99.96,100.0,False,True,False,85.44,91.11,100.0,83.23,96.67,False,False,False
2026-02-01 03:05:00,30.58,25.43,49.92,49.9,17.46,17.3,17.2,17.3,24.69,5.698663426488456e-06,77.82,87.71,88.89,89.99,100.0,False,False,False,71.29,0.0,77.78,83.19,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,98.95,100.0,99.96,100.0,False,True,False,80.15,0.0,100.0,83.28,96.67,False,False,False
2026-02-01 03:06:00,30.79,25.01,49.92,49.9,18.14,17.3,17.2,17.3,24.63,5.639464068209499e-06,79.93,86.73,88.89,90.41,100.0,False,False,False,70.68,46.02,77.78,80.95,100.0,False,False,False,5.0,99.82,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.96,100.0,False,True,False,81.77,81.72,100.0,83.66,96.67,False,False,False
2026-02-01 03:07:00,30.17,25.38,49.92,49.9,18.44,17.3,17.2,17.3,24.6,5.609756097560976e-06,81.68,86.65,88.89,91.12,100.0,False,False,False,72.02,72.49,77.78,78.64,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,99.88,100.0,99.97,100.0,False,True,False,82.76,76.63,100.0,84.52,96.67,False,False,False
2026-02-01 03:08:00,29.85,26.67,49.92,49.9,17.47,17.3,17.2,17.3,24.54,5.550122249388753e-06,82.05,72.09,88.89,90.92,100.0,False,False,False,75.12,100.0,77.78,78.56,100.0,False,False,False,5.0,86.94,100.0,99.97,100.0,False,True,False,5.0,86.75,100.0,99.97,100.0,False,True,False,84.28,86.39,100.0,84.45,96.67,False,False,False
2026-02-01 03:08:58,30.19,27.25,49.93,49.9,18.12,17.3,17.2,17.3,24.68,5.688816855753647e-06,83.03,81.99,88.89,89.89,100.0,False,False,False,77.65,100.0,77.78,78.46,100.0,False,False,False,5.0,81.6,100.0,99.97,100.0,False,True,False,5.0,98.26,100.0,99.97,100.0,False,True,False,85.54,86.71,100.0,84.22,96.67,False,False,False
2026-02-01 03:10:01,29.87,27.98,49.92,49.91,17.98,17.3,17.2,17.3,24.74,5.747776879547289e-06,81.8,54.27,88.89,89.4,100.0,False,False,False,78.78,86.75,77.78,79.34,100.0,False,False,False,5.0,91.1,100.0,99.96,100.0,False,True,False,5.0,83.46,100.0,99.97,100.0,False,True,False,87.55,100.0,100.0,84.58,96.67,False,False,False
2026-02-01 03:11:00,30.37,28.78,49.92,49.9,18.35,17.3,17.2,17.3,25.01,6.009596161535388e-06,83.14,87.01,88.89,88.58,100.0,False,False,False,74.23,11.3,77.78,79.41,100.0,False,False,False,5.0,99.69,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.97,100.0,False,True,False,84.03,28.25,100.0,86.07,96.67,False,False,False
2026-02-01 03:12:00,30.59,29.16,49.93,49.9,17.65,17.3,17.2,17.3,25.18,6.171564733915807e-06,85.18,100.0,88.89,88.4,100.0,False,False,False,74.48,65.82,77.78,79.65,100.0,False,False,False,5.0,86.7,100.0,99.96,100.0,False,True,False,5.0,94.21,100.0,99.97,100.0,False,True,False,85.05,81.71,100.0,86.51,96.67,False,False,False
2026-02-01 03:13:01,31.06,28.17,49.92,49.91,18.4,17.3,17.2,17.3,25.36,6.340694006309148e-06,85.88,86.78,88.89,88.4,100.0,False,False,False,77.63,98.73,88.89,78.15,100.0,False,False,False,5.0,71.24,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.97,100.0,False,True,False,86.12,85.0,100.0,86.31,96.67,False,False,False
2026-02-01 03:14:01,30.26,27.21,49.93,49.9,18.49,17.3,17.2,17.3,25.34,6.32202052091555e-06,86.48,86.74,88.89,89.03,100.0,False,False,False,80.16,97.91,88.89,78.56,100.0,False,False,False,5.0,77.04,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.97,100.0,False,True,False,85.17,58.53,100.0,89.02,96.67,False,False,False
2026-02-01 03:15:00,30.34,27.02,49.92,49.91,18.52,17.3,17.2,17.3,25.39,6.368649074438755e-06,86.98,86.91,88.89,88.94,100.0,False,False,False,82.18,88.98,100.0,78.55,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,57.87,100.0,99.97,100.0,False,True,False,81.95,24.72,100.0,89.58,96.67,False,False,False
2026-02-01 03:16:00,30.18,27.32,49.92,49.9,17.77,17.3,17.2,17.3,25.33,6.312672720094747e-06,81.2,0.0,88.89,92.71,100.0,False,False,False,83.78,88.11,100.0,78.7,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,99.47,100.0,99.96,100.0,False,True,False,80.14,36.35,100.0,88.87,96.67,False,False,False
2026-02-01 03:17:00,29.99,26.46,49.93,49.9,18.38,17.3,17.2,17.3,25.22,6.209357652656619e-06,82.58,83.62,88.89,93.32,100.0,False,False,False,85.06,87.58,100.0,78.75,100.0,False,False,False,5.0,86.64,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.96,100.0,False,True,False,81.89,80.9,100.0,88.78,96.67,False,False,False
2026-02-01 03:18:01,30.01,26.09,49.92,49.9,17.98,19.1,19.0,19.1,24.99,5.990396158463383e-06,80.25,36.18,88.89,93.16,100.0,False,False,False,81.55,25.14,100.0,78.54,100.0,False,False,False,5.0,100.0,100.0,99.95,100.0,False,True,False,5.0,98.09,100.0,99.96,100.0,False,True,False,83.78,87.09,100.0,89.03,96.67,False,False,False
2026-02-01 03:19:00,30.84,25.53,49.92,49.9,18.01,17.3,17.2,17.3,24.8,5.806451612903227e-06,79.14,47.13,88.89,93.08,100.0,False,False,False,77.62,10.82,100.0,78.07,100.0,False,False,False,5.0,98.5,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.96,100.0,False,True,False,85.38,86.98,100.0,90.41,96.67,False,False,False
2026-02-01 03:19:59,30.46,26.52,49.92,49.91,18.39,17.3,17.2,17.3,24.83,5.835682641965362e-06,82.11,100.0,88.89,94.17,100.0,False,False,False,79.89,86.68,100.0,77.2,100.0,False,False,False,5.0,98.42,100.0,99.96,100.0,False,True,False,5.0,83.6,100.0,99.96,100.0,False,True,False,85.9,76.15,100.0,90.54,96.67,False,False,False
2026-02-01 03:21:00,30.08,27.14,49.92,49.9,17.82,17.3,17.2,17.3,24.81,5.816203143893589e-06,77.28,0.0,88.89,94.24,100.0,False,False,False,81.94,88.68,100.0,78.33,100.0,False,False,False,5.0,99.99,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.96,100.0,False,True,False,82.64,24.99,100.0,91.5,96.67,False,False,False
2026-02-01 03:22:01,30.22,27.35,49.92,49.91,17.51,17.3,17.2,17.3,24.84,5.8454106280193225e-06,79.64,86.75,88.89,94.53,100.0,False,False,False,84.0,92.81,100.0,80.72,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,75.67,100.0,99.96,100.0,False,True,False,83.12,68.48,100.0,91.22,96.67,False,False,False
2026-02-01 03:23:01,29.96,27.68,49.92,49.91,18.36,19.1,19.0,19.1,24.96,5.961538461538463e-06,79.81,62.49,88.89,94.54,100.0,False,False,False,86.28,100.0,100.0,82.78,100.0,False,False,False,5.0,86.7,100.0,99.96,100.0,False,True,False,5.0,94.58,100.0,99.95,100.0,False,True,False,84.77,86.0,100.0,90.63,96.67,False,False,False
2026-02-01 03:24:01,30.28,27.62,49.92,49.91,18.59,17.3,17.2,17.3,25.11,6.105137395459977e-06,81.19,79.47,88.89,94.69,100.0,False,False,False,88.15,100.0,100.0,82.95,100.0,False,False,False,5.0,86.73,100.0,99.96,100.0,False,True,False,5.0,92.63,100.0,99.95,100.0,False,True,False,84.79,67.35,100.0,91.49,96.67,False,False,False
2026-02-01 03:25:01,30.09,27.35,49.92,49.9,17.91,17.3,17.2,17.3,24.98,5.980784627702161e-06,76.54,0.0,88.89,94.71,100.0,False,False,False,86.27,52.99,100.0,82.92,100.0,False,False,False,5.0,87.9,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.95,100.0,False,True,False,86.8,94.93,100.0,90.92,96.67,False,False,False
2026-02-01 03:26:01,29.8,26.98,49.93,49.9,18.56,17.3,17.2,17.3,24.93,5.932611311672682e-06,78.64,81.15,88.89,94.96,100.0,False,False,False,88.03,98.29,100.0,83.18,100.0,False,False,False,5.0,86.63,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.95,100.0,False,True,False,87.03,75.53,100.0,90.84,96.67,False,False,False
2026-02-01 03:27:01,30.8,27.35,49.92,49.9,17.82,17.3,17.2,17.3,24.92,5.922953451043341e-06,77.45,41.3,88.89,94.54,100.0,False,False,False,88.7,86.97,100.0,84.74,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,97.64,100.0,99.95,100.0,False,True,False,87.5,79.62,100.0,90.51,96.67,False,False,False
2026-02-01 03:27:59,29.57,27.07,49.92,49.91,18.19,19.1,19.0,19.1,24.82,5.825946817082998e-06,77.96,61.78,88.89,94.26,100.0,False,False,False,90.21,98.4,100.0,88.12,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,83.55,100.0,99.95,100.0,False,True,False,88.41,86.68,100.0,90.9,96.67,False,False,False
2026-02-01 03:29:00,30.09,27.02,49.92,49.91,17.91,17.3,17.2,17.3,24.74,5.747776879547289e-06,78.06,57.32,88.89,94.6,100.0,False,False,False,91.6,100.0,100.0,89.44,100.0,False,False,False,5.0,87.31,100.0,99.96,100.0,False,True,False,5.0,14.76,100.0,99.95,100.0,False,True,False,90.05,98.82,100.0,91.04,96.67,False,False,False
2026-02-01 03:30:01,30.26,26.88,49.92,49.9,17.93,17.3,17.2,17.3,24.68,5.688816855753647e-06,80.36,87.78,88.89,94.59,100.0,False,False,False,90.53,69.53,100.0,89.49,100.0,False,False,False,5.0,86.48,100.0,99.97,100.0,False,True,False,5.0,99.79,100.0,99.95,100.0,False,True,False,91.48,100.0,100.0,91.24,96.67,False,False,False
2026-02-01 03:31:01,29.85,26.51,49.92,49.91,17.65,17.3,17.2,17.3,24.55,5.560081466395114e-06,82.16,86.77,88.89,94.63,100.0,False,False,False,91.87,100.0,100.0,89.48,100.0,False,False,False,5.0,78.19,100.0,99.97,100.0,False,True,False,5.0,55.33,100.0,99.95,100.0,False,True,False,92.28,94.77,100.0,91.66,96.67,False,False,False
2026-02-01 03:32:01,29.68,25.59,49.92,49.9,18.31,17.3,17.2,17.3,24.43,5.440032746623003e-06,83.42,83.72,88.89,94.46,100.0,False,False,False,91.6,81.19,100.0,89.44,100.0,False,False,False,5.0,98.72,100.0,99.97,100.0,False,True,False,5.0,100.0,100.0,99.95,100.0,False,True,False,92.34,86.61,100.0,91.4,96.67,False,False,False
2026-02-01 03:32:51,29.96,25.59,49.92,49.91,17.7,17.3,17.2,17.3,24.31,5.318798848210612e-06,85.58,99.5,88.89,94.14,100.0,False,False,False,91.59,84.9,100.0,87.91,100.0,False,False,False,5.0,86.66,100.0,99.97,100.0,False,True,False,5.0,73.9,100.0,99.95,100.0,False,True,False,93.36,100.0,100.0,91.51,96.67,False,False,False
2026-02-01 03:34:01,30.4,24.53,49.92,49.91,16.94,19.1,19.0,19.1,24.14,5.144987572493785e-06,86.98,94.56,88.89,94.12,100.0,False,False,False,89.11,51.38,100.0,86.99,100.0,False,False,False,5.0,100.0,100.0,99.97,100.0,False,True,False,5.0,86.67,100.0,99.95,100.0,False,True,False,90.45,48.63,100.0,91.17,96.67,False,False,False
2026-02-01 03:35:01,30.11,25.03,49.92,49.9,18.96,17.3,17.2,17.3,24.37,5.379565038982356e-06,87.6,86.9,88.89,94.86,100.0,False,False,False,84.62,19.05,100.0,84.15,100.0,False,False,False,5.0,93.13,100.0,99.97,100.0,False,True,False,5.0,100.0,100.0,99.95,100.0,False,True,False,84.43,0.0,100.0,88.37,96.67,False,False,False
2026-02-01 03:36:00,29.39,27.0,49.93,49.9,18.31,17.3,17.2,17.3,24.56,5.570032573289901e-06,86.06,58.58,88.89,95.11,100.0,False,False,False,86.77,100.0,100.0,82.19,100.0,False,False,False,5.0,86.67,100.0,99.97,100.0,False,True,False,5.0,94.5,100.0,99.95,100.0,False,True,False,85.68,85.72,100.0,86.84,96.67,False,False,False
2026-02-01 03:37:01,30.2,27.94,49.92,49.9,18.38,17.3,17.2,17.3,24.96,5.961538461538463e-06,87.04,89.8,88.89,94.33,100.0,False,False,False,81.26,0.0,100.0,82.27,100.0,False,False,False,5.0,100.0,100.0,99.97,100.0,False,True,False,5.0,87.45,100.0,99.95,100.0,False,True,False,80.47,0.0,100.0,86.79,96.67,False,False,False
2026-02-01 03:38:00,29.85,29.17,49.93,49.9,18.79,17.3,17.2,17.3,25.34,6.32202052091555e-06,87.15,80.26,88.89,94.34,100.0,False,False,False,82.85,84.19,100.0,81.54,100.0,False,False,False,5.0,100.0,100.0,99.97,100.0,False,True,False,5.0,89.27,100.0,99.95,100.0,False,True,False,82.59,86.6,100.0,87.25,100.0,False,False,False
2026-02-01 03:39:00,30.59,29.34,49.92,49.91,18.03,17.3,17.2,17.3,25.59,6.553341148886284e-06,88.43,96.59,88.89,94.3,100.0,False,False,False,82.7,65.81,100.0,78.66,100.0,False,False,False,5.0,83.97,100.0,99.96,100.0,False,True,False,5.0,100.0,100.0,99.95,100.0,False,True,False,84.29,86.69,100.0,86.53,100.0,False,False,False
2026-02-01 03:40:01,31.22,29.19,49.92,49.9,18.1,17.3,17.2,17.3,25.71,6.662777129521586e-06,84.92,34.29,88.89,93.91,100.0,False,False,False,80.77,42.25,100.0,75.88,100.0,False,False,False,5.0,90.12,100.0,99.96,100.0,False,True,False,5.0,86.78,100.0,99.95,100.0,False,True,False,86.67,100.0,100.0,86.92,100.0,False,False,False
2026-02-01 03:41:01,30.63,28.35,49.92,49.91,18.68,17.3,17.2,17.3,25.75,6.699029126213593e-06,86.77,100.0,88.89,92.2,100.0,False,False,False,82.36,86.83,100.0,73.78,100.0,False,False,False,5.0,66.67,100.0,99.96,100.0,False,True,False,5.0,94.19,100.0,99.95,100.0,False,True,False,86.14,65.9,100.0,86.99,100.0,False,False,False
2026-02-01 03:42:00,30.75,27.51,49.93,49.9,18.45,17.3,17.2,17.3,25.67,6.6264121542656825e-06,87.33,86.9,88.89,92.08,100.0,False,False,False,83.01,78.29,100.0,73.16,100.0,False,False,False,5.0,100.0,100.0,99.97,100.0,False,True,False,5.0,54.0,100.0,99.95,100.0,False,True,False,87.24,87.0,100.0,86.77,100.0,False,False,False
2026-02-01 03:43:01,29.92,27.47,49.92,49.91,18.3,17.3,17.2,17.3,25.48,6.452119309262165e-06,85.6,56.73,88.89,92.15,100.0,False,False,False,85.12,100.0,100.0,73.13,100.0,False,False,False,5.0,86.71,100.0,99.96,100.0,False,True,False,5.0,87.36,100.0,99.95,100.0,False,True,False,88.12,86.81,100.0,86.8,100.0,False,False,False
2026-02-01 03:44:01,30.14,28.45,49.92,49.9,18.24,19.1,19.0,19.1,25.46,6.433621366849961e-06,86.38,86.88,88.89,92.52,100.0,False,False,False,82.63,42.06,100.0,73.1,100.0,False,False,False,5.0,100.0,100.0,99.96,100.0,False,True,False,5.0,95.02,100.0,99.95,100.0,False,True,False,87.97,74.93,100.0,86.77,100.0,False,False,False
2026-02-01 03:45:01,30.47,27.77,49.93,49.9,17.61,17.3,17.2,17.3,25.44,6.4150943396226434e-06,87.98,100.0,88.89,92.53,100.0,False,False,False,84.49,95.88,100.0,72.55,100.0,False,False,False,5.0,86.83,100.0,99.96,100.0,False,True,False,5.0,76.01,100.0,99.95,100.0,False,True,False,85.13,37.43,100.0,86.9,100.0,False,False,False
2026-02-01 03:45:59,30.25,27.31,49.93,49.9,17.44,17.3,17.2,17.3,25.45,6.42436149312377e-06,89.29,100.0,88.89,92.45,100.0,False,False,False,85.38,87.08,100.0,72.57,100.0,False,False,False,5.0,41.01,100.0,99.96,100.0,False,True,False,5.0,95.88,100.0,99.95,100.0,False,True,False,80.15,1.05,100.0,86.42,100.0,False,False,False
2026-02-01 03:47:01,29.3,26.63,49.92,49.9,18.22,17.3,17.2,17.3,25.27,6.256430550059358e-06,85.7,35.9,88.89,92.63,100.0,False,False,False,86.09,86.76,100.0,72.89,100.0,False,False,False,5.0,98.43,100.0,99.95,100.0,False,True,False,5.0,100.0,100.0,99.95,100.0,False,True,False,81.77,79.67,100.0,85.96,100.0,False,False,False
